iteration,mantel_r
558,0.25889436234263824
559,0.6343732895457033
560,0.34865900383141757
561,0.31253420908593316
562,0.3842364532019705
563,0.5894909688013136
564,0.551176792556103
565,0.45539135194307606
566,0.21674876847290642
567,0.4187192118226601
568,0.27203065134099613
569,0.1718664477285167
570,0.2282430213464696
571,0.2868089764641488
572,0.1718664477285167
573,0.5002736726874657
574,0.44991789819376027
575,0.48713738368910786
576,0.3513957307060755
577,0.29939792008757526
578,0.36507936507936506
579,0.43021346469622335
580,0.3918992884510125
581,0.4734537493158183
582,0.18226600985221672
583,0.2857142857142857
584,0.16694033935413247
585,0.4477285166940339
586,0.29775588396278047
587,0.5205254515599342
588,0.3240284619594964
589,0.21127531472359057
590,0.4614121510673235
591,0.17296113847837985
592,0.3530377668308703
593,0.4838533114395183
594,0.378215654077723
595,0.2911877394636015
596,0.35358511220580185
597,0.5873015873015873
598,0.28407224958949095
599,0.270935960591133
600,0.26327312534209085
601,0.2818828680897646
602,0.4455391351943076
603,0.3442802408319649
604,0.1346469622331691
605,0.3388067870826491
606,0.4625068418171866
607,0.4641488779419814
608,0.5429666119321293
609,0.5380405035577449
610,0.4822112753147236
611,0.31527093596059114
612,0.5013683634373289
613,0.42419266557197594
614,0.32129173508483855
615,0.33497536945812806
616,0.22386425834701695
617,0.18609742747673783
618,0.3399014778325123
619,0.28790366721401206
620,0.2917350848385331
621,0.29009304871373837
622,0.31253420908593316
623,0.30925013683634367
624,0.3524904214559387
625,0.20142309797482214
626,0.4532019704433497
627,0.5030103995621237
628,0.38970990695128627
629,0.5763546798029557
630,0.5369458128078817
631,0.4033935413245758
632,0.3749315818281335
633,0.3004926108374384
634,0.3607006020799124
635,0.25068418171866447
636,0.0722495894909688
637,0.3103448275862069
638,0.44718117131910234
639,0.32129173508483855
640,0.40886699507389157
641,0.2320744389709907
642,0.41160372194854955
643,0.4258347016967706
644,0.42145593869731796
645,0.4012041598248494
646,0.3765736179529283
647,0.16037219485495346
648,0.2222222222222222
649,0.4663382594417077
650,0.24904214559386975
651,0.2829775588396278
652,0.4258347016967706
653,0.40831964969896006
654,0.4482758620689655
655,0.16146688560481665
656,0.36179529282977557
657,0.5112205801860974
658,0.43185550082101803
659,0.6349206349206349
660,0.5057471264367817
661,0.5145046524356869
662,0.18883415435139572
663,0.3448275862068966
664,0.5221674876847291
665,0.25670498084291193
666,0.2868089764641488
667,0.3771209633278598
668,0.4652435686918446
669,0.32676518883415434
670,0.2862616310892173
671,0.21346469622331687
672,0.4460864805692392
673,0.2862616310892173
674,0.3940886699507389
675,0.43130815544608647
676,0.33497536945812806
677,0.4909688013136289
678,0.5030103995621237
679,0.38478379857690204
680,0.2922824302134647
681,0.6031746031746031
682,0.36288998357963875
683,0.3700054734537493
684,0.35960591133004927
685,0.3371647509578544
686,0.3043240284619595
687,0.36015325670498083
688,0.36891078270388616
689,0.22879036672140118
690,0.3957307060755336
691,0.4521072796934866
692,0.3530377668308703
693,0.39025725232621783
694,0.3568691844553913
695,0.2545155993431856
696,0.4220032840722496
697,0.37328954570333883
698,0.49480021893814996
699,0.4608648056923919
700,0.3278598795840175
701,0.39299397920087575
702,0.314176245210728
703,0.45539135194307606
704,0.4165298303229338
705,0.24466338259441706
706,0.21620142309797483
707,0.32183908045977005
708,0.24740010946907498
709,0.4690749863163656
710,0.32129173508483855
711,0.21182266009852216
712,0.4039408866995074
713,0.41543513957307066
714,0.4220032840722496
715,0.36288998357963875
716,0.3918992884510125
717,0.32019704433497537
718,0.451559934318555
719,0.30322933771209637
720,0.3251231527093596
721,0.4723590585659551
722,0.07717569786535304
723,0.2255062944718117
724,0.44499178981937604
725,0.4734537493158183
726,0.3798576902025178
727,0.3568691844553913
728,0.45977011494252873
729,0.34646962233169126
730,0.36124794745484395
731,0.39518336070060206
732,0.15161466885604818
733,0.3513957307060755
734,0.3442802408319649
735,0.25013683634373285
736,0.40448823207443896
737,0.3322386425834702
738,0.4920634920634921
739,0.30925013683634367
740,0.31636562671045426
741,0.40831964969896006
742,0.33278598795840175
743,0.40448823207443896
744,0.21072796934865898
745,0.4236453201970443
746,0.4039408866995074
747,0.42090859332238645
748,0.3962780514504652
749,0.3973727422003284
750,0.3973727422003284
751,0.16748768472906403
752,0.2654625068418172
753,0.3344280240831965
754,0.2796934865900383
755,0.42090859332238645
756,0.441160372194855
757,0.4761904761904762
758,0.29392446633825947
759,0.4165298303229338
760,0.4001094690749863
761,0.4132457580733443
762,0.4351395730706075
763,0.38149972632731255
764,0.3760262725779967
765,0.33114395183360695
766,0.4969896004378763
767,0.3711001642036125
768,0.4395183360700602
769,0.42419266557197594
770,0.5473453749315819
771,0.43185550082101803
772,0.48002189381499727
773,0.4559386973180077
774,0.44006568144499175
775,0.3787629994526546
776,0.4915161466885605
777,0.4570333880678708
778,0.25287356321839083
779,0.47181171319102355
780,0.4351395730706075
781,0.4422550629447181
782,0.475095785440613
783,0.3169129720853858
784,0.3656267104542967
785,0.5725232621784346
786,0.6091954022988505
787,0.31143951833607003
788,0.2917350848385331
789,0.15873015873015872
790,0.3333333333333333
791,0.24192665571975916
792,0.3700054734537493
793,0.5643130815544608
794,0.5725232621784346
795,0.3475643130815544
796,0.35030103995621237
797,0.5227148330596606
798,0.33004926108374383
799,0.3634373289545703
800,0.4663382594417077
801,0.41981390257252327
802,0.5604816639299398
803,0.2227695675971538
804,0.6496989600437876
805,0.34099616858237547
806,0.2430213464696223
807,0.27367268746579093
808,0.4723590585659551
809,0.40831964969896006
810,0.3004926108374384
811,0.4532019704433497
812,0.3563218390804598
813,0.3355227148330596
814,0.18226600985221672
815,0.36288998357963875
816,0.38040503557744937
817,0.4690749863163656
818,0.2857142857142857
819,0.4772851669403394
820,0.32676518883415434
821,0.2753147235905857
822,0.4351395730706075
823,0.3787629994526546
824,0.4247400109469075
825,0.22495894909688013
826,0.18555008210180626
827,0.20689655172413793
828,0.25068418171866447
829,0.2753147235905857
830,0.3355227148330596
831,0.2676518883415435
832,0.3574165298303229
833,0.23590585659551178
834,0.25506294471811713
835,0.2282430213464696
836,0.3524904214559387
837,0.41598248494800216
838,0.29720853858784896
839,0.3891625615763547
840,0.5440613026819923
841,0.43185550082101803
842,0.5577449370552819
843,0.3787629994526546
844,0.337712096332786
845,0.4712643678160919
846,0.35851122058018614
847,0.42255062944718114
848,0.4608648056923919
849,0.3886152162014231
850,0.22988505747126436
851,0.18664477285166942
852,0.3470169677066229
853,0.36398467432950193
854,0.3787629994526546
855,0.5046524356869184
856,0.1023535851122058
857,0.3864258347016967
858,0.41707717569786534
859,0.6004378762999452
860,0.42309797482211275
861,0.31636562671045426
862,0.21510673234811167
863,0.41981390257252327
864,0.29994526546250677
865,0.25013683634373285
866,0.35467980295566504
867,0.25670498084291193
868,0.43623426382047065
869,0.551176792556103
870,0.2714833059660646
871,0.34646962233169126
872,0.5292829775588396
873,0.22441160372194854
874,0.7192118226600985
875,0.44718117131910234
876,0.3749315818281335
877,0.5238095238095238
878,0.3355227148330596
879,0.46360153256704983
880,0.41050903119868637
881,0.2517788724685276
882,0.5112205801860974
883,0.41160372194854955
884,0.4438970990695128
885,0.31362889983579634
886,0.48330596606458676
887,0.22112753147235906
888,0.5073891625615763
889,0.40448823207443896
890,0.4433497536945813
891,0.16037219485495346
892,0.27805145046524354
893,0.27257799671592775
894,0.29009304871373837
895,0.45867542419266555
896,0.47837985769020247
897,0.3273125342090859
898,0.3322386425834702
899,0.3984674329501916
900,0.4740010946907498
901,0.3278598795840175
902,0.37547892720306514
903,0.29720853858784896
904,0.30979748221127534
905,0.4876847290640395
906,0.2326217843459223
907,0.43623426382047065
908,0.3968253968253968
909,0.3388067870826491
910,0.43240284619594965
911,0.17515051997810618
912,0.48440065681444994
913,0.5665024630541872
914,0.4236453201970443
915,0.4340448823207444
916,0.5041050903119868
917,0.3891625615763547
918,0.4893267651888341
919,0.32019704433497537
920,0.48330596606458676
921,0.48987411056376573
922,0.42747673782156537
923,0.4723590585659551
924,0.29009304871373837
925,0.4444444444444444
926,0.3820470717022441
927,0.38970990695128627
928,0.39518336070060206
929,0.39792008757526
930,0.36453201970443344
931,0.5446086480569239
932,0.31800766283524906
933,0.43076081007115485
934,0.20251778872468526
935,0.35358511220580185
936,0.35960591133004927
937,0.45922276956759717
938,0.4220032840722496
939,0.40284619594964427
940,0.19376026272577995
941,0.32129173508483855
942,0.3037766830870279
943,0.14614121510673234
944,0.29666119321291734
945,0.3973727422003284
946,0.47016967706622875
947,0.5894909688013136
948,0.39025725232621783
949,0.4351395730706075
950,0.17569786535303775
951,0.40448823207443896
952,0.45758073344280237
953,0.5331143951833607
954,0.39518336070060206
955,0.2764094143404488
956,0.18281335522714834
957,0.25506294471811713
958,0.428024083196497
959,0.3842364532019705
960,0.3842364532019705
961,0.4050355774493705
962,0.5774493705528188
963,0.23316912972085385
964,0.4455391351943076
965,0.43185550082101803
966,0.49480021893814996
967,0.5429666119321293
968,0.6195949644225507
969,0.39901477832512317
970,0.4220032840722496
971,0.30925013683634367
972,0.3234811165845649
973,0.4033935413245758
974,0.2764094143404488
975,0.46305418719211827
976,0.47016967706622875
977,0.38368910782703886
978,0.4904214559386973
979,0.17898193760262726
980,0.3820470717022441
981,0.5561029009304871
982,0.38697318007662834
983,0.3043240284619595
984,0.18226600985221672
985,0.3908045977011494
986,0.3957307060755336
987,0.32129173508483855
988,0.34099616858237547
989,0.42747673782156537
990,0.27203065134099613
991,0.5150519978106185
992,0.4176245210727969
993,0.2961138478379857
994,0.3886152162014231
995,0.33278598795840175
996,0.27367268746579093
997,0.36234263820470713
998,0.33497536945812806
999,0.4072249589490969
1000,0.5867542419266557
